brand,primaryCategories,reviews.numHelpful,reviews.rating,reviews.text
2,Health & Beauty,,2,"I like AmazonBasics products, so I was excited to see these batteries. To find out if they were a good value, I looked up data online. Bottom line:-- For flashlights, toys, and steady drain devices, you'll be better off buying Rayovac Alkalines here on Amazon.-- For cameras and photo flashes, Duracell Coppertops will be better.Here's why: Rayovacs cost a little bit more per battery, but they hold more energy than these AmazonBasics batteries. As a result, the final price per amount of power is about the same. You just won't have to change batteries as often.Those Rayovacs work best in steady drain devices, but not so well in cameras or flashes. For those high drain devices, Duracell Coppertops hold up better and end up being cheaper.Battery Ninja tested these AmazonBasics AA's in toothbrushes I did some calculations and found that these batteries offer a reasonable price per unit of power (mWh), but that they do not carry as much energy as others. The test results show that these batteries will run out faster than others, at least in the toothbrushes. There were no test results vs. digital cameras, photo flashes, or toys, so I'm extrapolating that these will perform like Rayovacs, not like Duracell Coppertops.So, the only data to compare here is the toothbrush test. For energy delivered, these AmazonBasics batteries cost about the same as Rayovac batteries but will die sooner. To say that another way, these batteries cost less, but also deliver less power.Both Rayovac and Amazon Basics are better than Energizer batteries, which appear to consistently give less power and still cost more. I guess the money goes to the Energizer Bunny.Duracell Coppertops will last longer in flashlights, toys, and toothbrushes, but cost a little bit more per unit of power (mWh). On the other hand, they hold up better in cameras and similar electronics. They're probably the best all around battery. So, if you don't like changing batteries and a willing to spend a tiny bit more, Coppertops are a good way to go.Finally, the best value battery is interesting: it is the Costco Kirkland Signature. Battery Ninja's results show that and so do the tests from Consumer Reports. You can buy those Costco batteries here on Amazon, but the price is higher than you'd get at the club. Of course, I'm not a Costco member, so it doesn't matter to me... but buying them here on Amazon is not a good value."
2,Health & Beauty,,3,Lot of batteries for the price and the seem to work just as well as any name brands I have tried in the past.
0,Electronics,0.0,0,I brought this tablet during the Black Friday sale fast forward to Christmas when my 6 year opens it he was happy I set it up for him two days later it crashed never came back on. Blank screen. He was disappointed and so was I .
2,Health & Beauty,,2,"Doesn't hold the strength of Duracell, etc."
2,Health & Beauty,,0,"These batteries did not do the job for us. They were low powered and did not last as long as their competition.I thought all AA batteries were the same but after our experience with these I have to say that you get what you pay for.I am not sure how or why they are different than other batteries, lower voltage less capacitanceThey are cheap - do not buy them."
0,Electronics,0.0,2,You get what you pay for. Playtime works when it wants to. Went on a long trip and the videos we downloaded had issues playing most of the time. My son is almost 2. He gets bored of it quickly. The pros are the price and it is well protected externally.
2,Health & Beauty,,4,Great value!
0,"Toys & Games,Electronics",0.0,3,"Really great love tge tablet really easy for my daughter, learning! I do wish it had more storage, and more items for kids. But we do love the tablet."
2,Health & Beauty,,4,Great price. Solid battery. What more do ya want
2,Health & Beauty,,4,Good price for AAA batteries.
0,Electronics,1.0,3,But the youtube app has so many ads it has the kids on all kinds of stuff.
0,Electronics,0.0,3,"We got this for a young girl who is 9. She loves it and there a lot of Apps that she likes. There are parental controls which is a plus, recommend for almost any age group."
0,Electronics,0.0,3,Mostly just use it for the speaker. Still waiting on the no touch feature they are adding.
2,Health & Beauty,,4,Good for the value.
0,"Toys & Games,Electronics",0.0,3,We have an iPad but bought this for the kids unlimited prime content. We have enjoyed it and it has a lot that the iPad doesn't. The menu could be more friendly but I like the parental limits it has.
2,Health & Beauty,,4,I went around and changed batteries for all devices. Thanks Amazon.
0,Electronics,0.0,3,"My daughter is totally enjoying her tablet.Recently though, it is not charging correctly. I will come to store to have it looked at."
2,Health & Beauty,,0,"Really good price for a reason, first two batteries I used were dead. Do not waste your money!"
2,Health & Beauty,,4,Great
0,Electronics,0.0,3,"Bought as gift for my granddaughter who is 10. She loves it. Plays games, watches videos and listens to music."
0,Electronics,0.0,3,"Tablet is easy to use, however only allows 48 hours of offline viewing when movies are downloaded, then must be reset online again. This is an inconvenience. Other than that one issue, I am very satisfied with the tablet."
2,Health & Beauty,,4,as expected
0,Electronics,0.0,2,This has been pretty easy for my kids to use and navigate. They really like it.
2,Health & Beauty,,4,Great batteries cant beat the price!
0,Electronics,0.0,3,"It's very good tablet for < $100, fast and light, good for everyday use and bring along for travel."
0,Electronics,1.0,3,"If reading is what you do the most with your tablet, this is good choice!"
0,Electronics,0.0,2,This tablet is grrrrrrreeeeeeeeaaaaaattttttt for the children!
0,Electronics,0.0,3,This tablet is very good for my daughter of age five.
2,Health & Beauty,,1,Half of the batteries were just dead
2,Health & Beauty,,4,Great so far! Love the price point
2,Health & Beauty,,3,"Batteries are good, duracell might last just a tad bit longer but the price difference is not worth the extra . Kind of hard to review a batteries, but the packaging was easy to open and the batteries were neatly packaged."
0,"Toys & Games,Electronics",0.0,3,Both my 2 year old and my 4 year old love this tablet!
2,Health & Beauty,,3,Good as advertised and expected.
0,Electronics,0.0,3,My grandson is very happy with his Kindle. The case protects it very well.
2,Health & Beauty,,4,They are great for what I use them for!!
2,Health & Beauty,,0,"Lot's of claims in the description and lots of good reviews here, so I don't know what went wrong, but it appears these batteries really stink.In a TV remote, a pair of these batteries lasted 2 weeks. The name-brand batteries they replaced had lasted several months.In an LED flashlight, a pair of these batteries lasted exactly 2 uses before the light got dim and 3 uses before the batteries were totally dead. I'm talking about, like, less than 10 minutes of cumulative use. The previous batteries had lasted dozens of uses probably at least 3 hours of on-time.I don't know if I got a bad batch (a BIG bad batch of 48), or if I was just tricked into having the wrong expectations. Either way, back to name-brand batteries for me."
